Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,FileCount,PercentFiles,BaseFileName
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],Luminosity,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],FillDirection,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],FillPattern,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],PrimaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],SecondaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[17],Alpha,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],Luminosity,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],FillDirection,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],FillPattern,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],PrimaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],SecondaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[18],Alpha,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],Luminosity,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],FillDirection,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],FillPattern,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],PrimaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],SecondaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ColorMap,ColorAreaDef[19],Alpha,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,MaxNumbersShownInChart,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LeftAxisPosition,Left,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LeftAxisPosition,Top,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LeftAxisPosition,Width,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LeftAxisPosition,Height,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RightAxisPosition,Left,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RightAxisPosition,Top,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RightAxisPosition,Width,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RightAxisPosition,Height,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TopAxisPosition,Left,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TopAxisPosition,Top,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TopAxisPosition,Width,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TopAxisPosition,Height,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BottomAxisPosition,Left,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BottomAxisPosition,Top,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BottomAxisPosition,Width,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BottomAxisPosition,Height,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LeftAxisUserSized,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RightAxisUserSized,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TopAxisUserSized,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BottomAxisUserSized,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,WorkArea,Left,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,WorkArea,Top,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,WorkArea,Width,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,WorkArea,Height,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,Mode,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,Luminosity,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,FillDirection,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,FillPattern,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,PrimaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,SecondaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,TextColor,Alpha,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,Mode,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,Luminosity,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,FillDirection,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,FillPattern,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,PrimaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,SecondaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BackgroundColor,Alpha,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,Mode,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,Luminosity,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,FillDirection,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,FillPattern,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,PrimaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,Col,Red,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,Col,Green,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,Col,Blue,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,Col,Alpha,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,IsCalculated,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,SecondaryCol,ColorExpr,v,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PlotAreaColor,Alpha,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,Bmp,@enctype,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgAlpha,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,FullBkgBmp,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgImageSettings,NOT,IMPLEMENTED,ImageStyle,StretchMode,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgImageSettings,NOT,IMPLEMENTED,ImageStyle,ImgFallBack,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgImageSettings,NOT,IMPLEMENTED,HorizontalAdjust,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BkgImageSettings,NOT,IMPLEMENTED,VerticalAdjust,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,InChart,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,FastChangeDockedPos,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,CycleExpressionRects,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,CycleExpressionDockedPos,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,StaggerXLegend,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ScatterLabelPosHorizontal,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ScatterLabelPosVertical,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ShowPopupLabels,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ComboChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,BarChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PieChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,LineChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,ScatterChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GridChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,RadarChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeChartMode,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,SplitAxis,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,PrimaryShare,,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],LowerBound,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Mode,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Luminosity,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,FillDirection,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,FillPattern,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Red,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Green,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Blue,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,Col,Alpha,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,IsCalculated,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,PrimaryCol,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Red,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Green,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Blue,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,Col,Alpha,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,IsCalculated,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,SecondaryCol,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Color,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[0],Name,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],LowerBound,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Mode,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Luminosity,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,FillDirection,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,FillPattern,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Red,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Green,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Blue,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,Col,Alpha,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,IsCalculated,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,PrimaryCol,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Red,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Green,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Blue,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,Col,Alpha,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,IsCalculated,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,SecondaryCol,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Color,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSegments,GaugeSegmentDef[1],Name,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeMin,v,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeMax,v,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,ShowGaugeScale,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,ShowGaugeLabels,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeTickCount,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeMiniTickCount,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeTickLabels,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorWidth,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorStyle,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,Luminosity,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,FillDirection,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,FillPattern,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,PrimaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,SecondaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeIndicatorColor,Alpha,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLogscale,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeCylinderSize,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSpan,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeCenterAngle,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeFillToValue,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeShowIndicator,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,AutoSegmentWidth,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,RelativeSegmentWidths,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,Luminosity,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,FillDirection,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,FillPattern,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,PrimaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,Col,Red,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,Col,Green,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,Col,Blue,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,Col,Alpha,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,IsCalculated,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,SecondaryCol,ColorExpr,v,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDColor,Alpha,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDCount,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeLEDStyle,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,HideBoundaries,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,HideOutlines,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,GaugeSingleLed,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,ReverseDirection,,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,TestTubeColor,Mode,,,,,,,,,1,4.55,CH
GraphProperties,ChartProperties,GaugeSettings,TestTubeColor,Luminosity,,,,,,,,,1,4.55,CH
